Image URL,Timestamp,Filename,OCR_Text,Perusahaan tidak jelas atau tidak ada informasi valid (40%),"Deskripsi posisi, persyaratan, dan lokasi kerja yang tidak jelas (25%)",Deskripsi pekerjaan tidak spesifik (Jobdesc) (20%),Tidak ada proses wawancara dan seleksi yang jelas(5%),Ada permintaan biaya pendaftaran(5%),Gaji tidak realistis (5%),Total,Label
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/310526108_614961963744579_141820879800736051_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=aQM47nGfXkIAX8sOd5K&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTc4MDg1NTUzMDIyNjQyMA%3D%3D.2-ccb7-5&oh=00_AfDJt9a0a-fjVBHDUfSa4YzQ8eUVdpYDXWsnncU97t170Q&oe=6551AD7E&_nc_sid=b41fef,2022-10-10T06:47:44.000Z,2022-10-10_post_lokerjakarta.info985_image.jpg,Arisa Cotute Arisa Pvinle Sales Service Maintenance Sales Servico Maintenance WE ARE KURIR (PART TIME) HIRING! Loker Jakarta.info REQUIREMENTS Laki-laki Loker koarta info Pendidikan min. SMA/sMK Mempunyai motor pribadi Mempunyai SIM C Berperilaku baik PENEMPATAN: MALL AMBASSADOR LT. 3 JAKARTA SELATAN KIRIM CV ke arisacomp@gmail.com #Hanya yang memenuhi kualifikasi yang akan dipanggil,"0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/310541158_1146960442867351_5574472352516680854_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=9o-Q1-EIWpMAX9dn8F_&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTcyNDk5NDY1NzE4NDIwMg%3D%3D.2-ccb7-5&oh=00_AfArfmDjCOjJgLmHERGQ_CAHxSH3Xc8fU28z8b5LPtYPvw&oe=6551BFEE&_nc_sid=b41fef,2022-10-10T04:56:45.000Z,2022-10-10_post_lokerjakarta.info986_image.jpg,DICARI ORANC HILANC We're_Hiring_Creativel Join Our Team Ojankeke yang Kreatif tapi tidak sombhong Content Strategy Planning Suka Scroll TikTok dan aktif Social Media Humoris karna yang romantis bakal kalah sama yang Humoris S1/D3/SMK semua jurusan (Broadcasting Multimedia / Komunikasi diutamakan) Pro active insearch Trend terkini Kita Tungqu Menguasai Apk Editor Video & Microsoft Office Fresh Graduate Berpengalaman bisa coba Bisa nyetir mobil ada nilai tambah Lokh Aainfe Penempatan di Bogor Kirimkan CV (Curriculum Vitae) & Portofolio BENEFIT: Xekeojan@gmci Ujom (reative Ojankeke GAJYPOKOK & BOvuS JoIN US Jakarta info OJANKEKE vaaaaallll!,"0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/289800837_331283515883285_4387405767253635083_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=CvE50sT-MtIAX96orEx&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTcyMzM2Mzk0NTE3MTgwMw%3D%3D.2-ccb7-5&oh=00_AfBfV5I__6xvmfsDFK5NUlEZ8XwlC3mK5upX0aX_y8N-uA&oe=6551BD1D&_nc_sid=b41fef,2022-10-10T04:53:31.000Z,2022-10-10_post_lokerjakarta.info987_image.jpg,"enatura F A M / L Y R E S T A U R A N T Walk in Interview Posisi Staf Gudang Kualifikasi: 1. Pria, usia maksimal 28 tahun 2 Pendidikan min. SMA/K 3. Domisili Jakarta Selatan aid 4. Fisik sehat, kuat; dan sudah vaksin booster 5. Pengalaman kerja min. 1tahun arta info Syarat: 1. Membawa CV dan surat lamaran kerja 2 Membawa foto 3x4, fotokopi KTP , KK, Lér sertifikat vaksin; dan surat pengalaman kerja 3. Pakaian atasan putih dan bawahan hitam Kamis, 13 Oktober 2022 Pukul 09.00 s/d 15.00 Interview hanya bagi 30 orang pertama yang datang sesuai kualifikasi. enaturajkt wwwenaturacoid Kantor Einstein Science Project; Promenade 20 Unit FG, JIn. Bangka Raya No. 20, Mampang Prapatan; Jakarta Selatan. 1Jukantu Pnatira WWeaa.","0,40","0,00","0,20","0,00","0,00","0,00","0,60",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/310678678_1096877407618985_5890983848836550472_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=cpqEwrNBQhcAX9g3pAY&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTcxOTUzMTcxMDM5OTM0MA%3D%3D.2-ccb7-5&oh=00_AfByADgQ6hqi-Smfywlloi25wThGTv0Vvi1EwJKfiS7V2A&oe=65510279&_nc_sid=b41fef,2022-10-10T04:45:54.000Z,2022-10-10_post_lokerjakarta.info988_image.jpg,HONDA WE ARE HIRING !! OR 9ols Sales Consultant Pria Wanita Pendidikan Min SMUISederajat Usia Maksimal 35 tahun Pengalaman Sebagai Sales Otomotif Fresh Graduate Welcome ) Memiliki kendaraan pribadi minimal roda dua Memahami Digital Marketing Orientasi Target Dapat Bekerja dalam Team Honda Mitra Lenteng Agung Lenteng Agung 55 WA : 081934998300 HONDA EMAIL merfinno hondamitra@gmail-com Loker Jakarta info,"0,00","0,00","0,00","0,05","0,00","0,00","0,05",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/310880266_3388358411490254_1058653688065447297_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lMegs38rwd0AX_kfNk6&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTcxNTI5MDk5MjA0Njg0NQ%3D%3D.2-ccb7-5&oh=00_AfBR1I9J9D9dOYEcZh3YleIhBKRHe9UbEBoRav9guq8WUQ&oe=655177B2&_nc_sid=b41fef,2022-10-10T04:37:28.000Z,2022-10-10_post_lokerjakarta.info989_image.jpg,KHUSUS TERAPIS HOME SERVICE KALANARA Lowongan Kerja Terapis Persyaratan LOKASI JABODETABEK Wanita Domisili JABODETABEK Pendidikan Min SMAISMK Berasal dari Jurusan Kecantikan & Keperawatan Usia 23-35 Tahun Mempunyai pengalaman menjadi terapis min 1 tahun: Siap mengikuti Training Bisa Bekerja Dalam Tim Aktif Social Media Memiliki Kendaraan Sendiri (diutamakan) Benefit KalanaRa Komisi Dibayar Mingguan Estimasi Pendapatan ( 1 jtminggu Semua peralatan dan seragam telah disiapkan Standby dari rumah (Home Service) Persyaratan Wajib CV Ijazah Terakhir EKALANARA Surat Lamaran Sudah Vaksin 3x Fotocopy KTP Pas Foto 4x6 Email : info@kalanaraspa.com Subject Terapis(spasi)Nama Anda Loker )akarta info CV. NAIM RAGA NUSANTARA KALANARA Info Lebih Lanjut WA 0851-6266-9456 WWW kalanaraspa com,"0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-15/311003668_640824867685248_702249412348717528_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=C8MFOR0784AAX8PYIbm&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTY4OTk3MjYyMTM3Njk0OQ%3D%3D.2-ccb7-5&oh=00_AfCH-XzBSMiPjLWgG3KBdFIyHDJjiWX9l7RS8gufRinnVw&oe=65510631&_nc_sid=b41fef,2022-10-10T03:47:10.000Z,2022-10-10_post_lokerjakarta.info990_image.jpg,"Ingin berkarier di BULUEYES Bulueyes ? Nyambungin BuLUmATA Studio Eyelash Extension TERBAIK HIRING Therapist Wanita, maks 29 tahun Juluy(6 Diutamakan yang pengalaman dibidang eyelash, nail atau wax Tertarik di dunia kecantikan Memiliki ijazah SMA/SMK Sederajat. Loker akarta onfo Sistem kerja kontrak dan penahanan ijazah_ Tidak ada pengalaman akan di training Sistem kerja Berjenjang (ada kenaikan gaji dan karir) Penempatan kerja Sistem Gaji, Bonus & Tips. Ada subsidi kost dan mess. Kemang Jakarta Selatan Cikini Jakarta Pusat Send your CV and Resume to: Pinang Ranti Jakarta Timur 0878-7222-2337 Margonda Depok Loker Jakarta info","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/311109461_660149115425510_4879841446686332288_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=0pWeFtV8XH0AX8bw9vV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTY4MjUwOTk3MjkyNzQ5MA%3D%3D.2-ccb7-5&oh=00_AfDs9-t6ghLMjldXNn7rS6k2yq7nJcUDpug4arh_sfph5g&oe=6551B631&_nc_sid=b41fef,2022-10-10T03:32:20.000Z,2022-10-10_post_lokerjakarta.info991_image.jpg,NZENEE DIBUTUHKAN TUKANG JAHIT TUKANG POTONG TUKANG FINISHING PERSYARATAN: Pria wanita Usia 23- 4Otahun Berkepribadian baik dan berpenampilan baik Dapat bergabung secepatnya ta info Penempatan di Jakarta Pusat KIRIMKAN SURAT LAMARAN VIA WA KE 082182818585 @nuence Loker Jakarta info,"0,40","0,00","0,20","0,00","0,00","0,00","0,60",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/311147091_815592553057255_5295689396464029666_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=sWQntrLfoQUAX-LChzQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTY3OTE5MjQ3MTM4MjIyMA%3D%3D.2-ccb7-5&oh=00_AfAvHI-MVvmlHzY4vJ35yHrNDN4L6P3jmTwwIuhgE_J6VA&oe=65516C18&_nc_sid=b41fef,2022-10-10T03:25:45.000Z,2022-10-10_post_lokerjakarta.info992_image.jpg,"Link Net Firstmedia FiRsT Penyedia Layanan Internet dan TV Berbayar Terbesar di Indonesia Mencari Kandidat yang berdedikasi tinggí sebagai DIRECT SALES (DS) WALK IN INTERVIEW PT EKAMATRA ANUGERAH 081319310083 LOKASI JL, Ciremai 50, Jatibening 1 Pondok Gede Bekasi 17412 KUALIFIKASI BENEFIT Pendidikan SMA /Sederajat Gaji Pokok 4,4Juta Ijasah Asli Legalisir Incentive ns Berpengalaman di bidang Sales Bonus Gaji Pokok Bonus THR Usia Max 40 Tahun BPJS Mempunyai SIM € Aktif Jenjang Karir Bertanggung Jawab dan Jujur Memiliki HP RAM 3GB EA EKAMATRA ANUGERAH Loker ) wkun io info [OC","0,00","0,00","0,00","0,05","0,00","0,05","0,10",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/311024964_797853928188638_3044255992119913391_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=r2AJtLellQ4AX_KFlS2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTY3ODA5MzI2MTc1MjQ4Mg%3D%3D.2-ccb7-5&oh=00_AfByEoEZdKrZ5A0MsW6SNFcMRfxf1nQJIrONTOOKZOel0Q&oe=65511F8C&_nc_sid=b41fef,2022-10-10T03:23:34.000Z,2022-10-10_post_lokerjakarta.info993_image.jpg,"WE ARE HIRING SALES AND MARKETING (FULL TIME) KUALIFIKASI : Pria usia 25-35 tahun Pendidikan min. SMA Berpengalaman min.2 tahun (Diutamakan di bidang LAMPU) Jujur bertanggung jawab dan inisiatif Penempatan Pademangan, . Bersedia untuk perjalanan luar kota Hubungi 0816 875 707 0816 718 378 Kirimkan CV & Lamaran ke: Loker akarta: continental lighting id@gmail.com Jakut","0,40","0,25","0,00","0,00","0,00","0,00","0,65",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/311112099_813163590132839_6868851965963947068_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=3oabmlX7iIAAX_-2Kl5&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTY0Nzk1NTY4NjAyNDk1NQ%3D%3D.2-ccb7-5&oh=00_AfAkllbLZ1BB0NZMkbw7odf5SIqLftz3yNhzlpq-Kxle7g&oe=6550FD1C&_nc_sid=b41fef,2022-10-10T02:23:41.000Z,2022-10-10_post_lokerjakarta.info994_image.jpg,MAD(O(o WE'RE HIRING! COCORISTA Qualifications: Strong leadership Team player Friendly & enthusiastic Attention to detail arta info Customer service oriented Wiling to be working on shift min. lulus SMA APPLY Now flavortownindonesia@gmailcom Placement Jakarta Selatan Arc ready to become one of us? you,"0,00","0,25","0,00","0,05","0,00","0,00","0,30",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/310849252_491281442879459_7225763946292957271_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Yv-BIqfV1SoAX_32E2U&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTYxODAzNTQ4NDIyNzk2MQ%3D%3D.2-ccb7-5&oh=00_AfDwQiq0R1A3htBVl0jM7oi846JUe-GhgT272U34xvdQaw&oe=6551934B&_nc_sid=b41fef,2022-10-10T01:24:15.000Z,2022-10-10_post_lokerjakarta.info995_image.jpg,"WE'RE HIRING SKAYU H7U SALES EXECUTIVE Melakukan riset pasar untuk mengidentifikasi kemungkinan penjualan dan mengevaluasi kebutuhan pelanggan:. Menetapkan sasaran penjualan tahunan untuk perusahaan dan berupaya mencapainya dengan bantuan Manajer Penjualan. Persyaratan: Min. S1 26 35 Tahun Pengalaman min. tahun di bidang penjualan Memiliki pengalaman di bidang bahan bangunan (Retail Market) Memahami distribusi Scoop dan bisnis ritel Rarta nfo Mampu mengoperasikan word, excel, dan power point Memiliki kemampuan komunikasi yang baik (Bahasa Inggris Mampu bekerja di luar kota untuk jangka waktu tertentu memiliki kendaraan pribadi (min. sepeda motor) Send CV & PORTFOLIO esuohouse id@gmail com Subject : SALES EXECUTIVE Loker Jakarta .info","0,40","0,25","0,00","0,00","0,00","0,00","0,65",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/310919295_512363116951280_983141309034733607_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=tMjHDtwRNkAAX8GFx3Z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTA4MTM2NDE2MjM0MzEyNg%3D%3D.2-ccb7-5&oh=00_AfDiexB2JQwzHrUdE6BU8u2FQhKlbHiYOEJjB4NGghb6bw&oe=6551BC18&_nc_sid=b41fef,2022-10-09T10:24:50.000Z,2022-10-09_post_lokerjakarta.info996_image.jpg,"PI. PATRIOT MUDA INSPIRASI PM , PATROT MODA WE ARE HIRING Wilayah Jakarta Tutor Matematika (Tetap) Staff Marketing (Tetap) Staff Design Grafis (Tetap) Wilayah Bekasi Tutor Matematika (Tetap) Wilayah Serang Tutor TKPIPsikotes (Freelance) KUALIFIKASI Prialwanita Loi Lro 2 Usia Max 28 Tahun 3. Pendidikan min S1 lulusan sesuai dengan pengajaran 4 Memiliki kemampuan mengajar dan sosial yang baik 5. Berpengalaman lebih diutamakan 6. Berdomisili sesuai dengan penempatan Dapat bergabung secepatnya Loker Jakarta info Bagi rekan-rekan yang berminat dan sesuai dengan kualifikasi diatas , silahkan untuk mengirimkan CV terupdate ke Patriotmudatc.hrd @gmail com dengan subjek Subject Mapel_Domisili Penempatan Website : patriotmuda id atau bisa hubungi no 0895417135500 Instagram @patriot.muda TIINING ( CEATF","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/309946682_500456801668181_5180374932593423934_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=N_eNXOR69AQAX9J8YEC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTA3OTEwODg0MzMxNTUzMA%3D%3D.2-ccb7-5&oh=00_AfCuflY8WnMzP1tOxwTkeSzYcEBivyZPKqAmwsfawAUTfA&oe=6553AFFF&_nc_sid=b41fef; https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/310974387_1416924095468802_228581293199009745_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=68lTpJAOnzAAX_EpjYb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NTA3OTEwOTE3ODc4NzM2OQ%3D%3D.2-ccb7-5&oh=00_AfA9oaTONSPYO19JmFn9FdJWgzc4lxNF_Lb3r7IPRq3VaQ&oe=65523921&_nc_sid=b41fef,2022-10-09T07:33:30.000Z,2022-10-09_post_lokerjakarta.info997_combined.jpg,"WE ARE HIRING STAFF TATA BOGA TO JOIN OUR TEAM Kualifikasi: Wanita Pendidikan min. SMK jurusan Tata Boga Diutamakan yang memiliki pengalaman bekerja di dapur pastry Berkepribadian santun; jujur dan Loken bertanggung jawab Mampu berkomunikasi dengan baik Penempatan di Kelapa Gading, Jakarta utara Kirim CV ke email: mazeboardgamecafe@gmail.com dengan subject: Nama/Lamaran Kerja Staff Tata Boga Loker Jakarta info WE ARE HIRING PART TIME GAME MASTER TO JOIN OUR TEAM Kualifikasi: Pria/wanita maks. 25 tahun; min. SMA/SMK Dapat bekerja dalam shift paruh waktu Menguasai bahasa ingggris (minimal passive) Dapat bekerja sama dalam tim Diutamakan untuk yang menggemari permainan-permainan board game Penempatan di Kelapa Gading; Jakarta Utara Kirim CV ke email: mazeboardgamecafe@gmail.com dengan subject: Nama/Lamaran Kerja Part Time Game Master 8","0,40","0,00","0,00","0,00","0,00","0,00","0,40",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/310817611_1240256436754400_7381285056361924074_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cRKqWUfl5lwAX_6_qgl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDkyMzcyOTUwMDg2Njg3Ng%3D%3D.2-ccb7-5&oh=00_AfD2P7yleNVpSKaau0FUNAPaZr-ZXvI4w5o6U0Ge2C93sw&oe=65521611&_nc_sid=b41fef,2022-10-09T02:24:47.000Z,2022-10-09_post_lokerjakarta.info998_image.jpg,Taman Sari GROUP we are looking for MARKFJJNG PUBLIC RELATION 1. Memperluas jaringan untuk menginforma - sikan tentang Tamansari Group Meningkatkan kreatifitas dalam bentuk pro- mosı untuk meningkatkan pelanggan dan loyali- tasnya 3. Berkolaborasi dengan perusahaan-perusa - haan besar untuk melakukan promosi dengan mengadakan event-event besar untuk mening - katkan brand pada khalayak luas. Menyapa dan berinteraksi dengan pelanggan; serta memberikan respon positif terhadap kelu- han pelanggan dan memberikan solusi terbaik. Ffa KUALIFIKASI Berpengalaman Min. 1 tahun Dapat bekerja Individual dan Team Minimal Lulusan S1 Usia Maks. 30 thn lebakbulus jakarta selatan EMAIL YOUR CV TO : tamansari indo@gmail com,"0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-15/310730117_808847800316937_1188843837191451217_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=tvmiVBqfr5EAX-NUJRQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDkyMTI1MDcyNTk5MjU2MA%3D%3D.2-ccb7-5&oh=00_AfBdXWH96R0Emc-nxQWjT-PATY8MUHQAFVOEX8Ujk5bvRg&oe=65515682&_nc_sid=b41fef,2022-10-09T02:19:51.000Z,2022-10-09_post_lokerjakarta.info999_image.jpg,"Kirim CV ke WA CASSOPHIA Thene EVERYIHeRE 0812 8394 2511 (chat only) LORG Fl.l WE'RE LOOKING FOR Area di PIK-Jakarta Urara { BASUTICIAN! 1 (öMosperiuis) @ Wanita Max 30 tahun Berpengalaman Lebih Diutamakan (apabila belum, maka bersedia dicraining) 1 Min SMA/SMK Sederajat (harus memiliki IJAZAH) Tertarik di Bidang Kecantikan Bisa Bekerja Dalam Tim & Bertanggungjawab Bersedia Dikontrak Loker akarta info Ysbeauy","0,40","0,00","0,20","0,05","0,00","0,00","0,65",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/310915362_5840870962589606_4258186326265706768_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=1jwukyiL2usAX877B2T&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDkxOTY1MTA1MjAzNjM1OQ%3D%3D.2-ccb7-5&oh=00_AfBPtsgGYRYmFlcFqMGw1QxlgASH93PgyVVUQtdQYVqd3g&oe=65513B25&_nc_sid=b41fef,2022-10-09T02:16:41.000Z,2022-10-09_post_lokerjakarta.info1000_image.jpg,"Uyli We're Hiring CONTENT CREATOR Lokasi Kelapa Gading Jakarta (Samping Max Coffee) Requirement : Pria & Wanita Loker Jakarta info Diutamakan yang memiliki Pengalaman konten creator tiktok Terbiasa menggunakan aplikasi editing video. Min. Pendidikan SMAI Sederajat KIRIMKAN CV, USERNAME INSTAGRAM & TIKTOK PORTOFOLIO DESAIN & KONTEN KE WA 0822 8937 2123 Loker Jakarta info","0,40","0,00","0,00","0,00","0,00","0,00","0,40",Not Fraud
https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/310723455_821756629166614_8768310712145535149_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEzNTAuc2RyIn0&_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=ojf_FgtDKr8AX9TnfDT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDQ4NzgwMDE5Mzg0NjkwMg%3D%3D.2-ccb7-5&oh=00_AfBqt89V8MGt2AgwPHrF6698Uw247f44ys2aTJ9FO3vMFQ&oe=655155EB&_nc_sid=b41fef,2022-10-08T11:58:40.000Z,2022-10-08_post_lokerjakarta.info1001_image.jpg,MaD(Oco WERE HIRING! COCORISTA Qualifications: Strong leadership Team player Friendly & enthusiastic Attention to detail arta info Customer service oriented Wiling to be working on shift min. lulus SMA APPLY Now flavortownindonesia@gmail. com Placement Jakarta Selatan Are ready to become one of us? you,"0,00","0,25","0,20","0,05","0,00","0,00","0,50",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/310725541_1793731944324535_4303471989872206045_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=2eRnzpeGdSYAX93Ir5t&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDM4ODk2MDI1NDA4NDk1Ng%3D%3D.2-ccb7-5&oh=00_AfCroLVe7XYZaOcZn0SUDXX32tuTKUjeXSK_uKKPIJuLvg&oe=6552FFE2&_nc_sid=b41fef,2022-10-08T08:42:18.000Z,2022-10-08_post_lokerjakarta.info1002_image.jpg,"KUPU Lowongan Kerja Untuk Posisi Jakarta Barat Supervisor EATLAH Pria Wanita, usia max. 30 tahun Min. Pendidikan D3 Memilili pengalamanan sebagai Supervisor restoran cafe minimal 1 tahun Memiliki kemampuan leadership Bertanggung jawab dan disiplin Daftar Ke Lowongan Dengan Membuka Link Ini: bit lyleatlahspv","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/309946682_761517768350787_7861227759881991036_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=TeUfuWgWpXIAX-O_BO2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk0NDM4NjY1NDI5MjgzMDY5MQ%3D%3D.2-ccb7-5&oh=00_AfD_FBaSaqN7O9RQpisrRfvd8U9VQL1PiumIHh1pZsAqvA&oe=655239CA&_nc_sid=b41fef,2022-10-08T08:37:43.000Z,2022-10-08_post_lokerjakarta.info1003_image.jpg,"KUPU Lowongan Kerja Jakarta Timur Untuk Posisi Florist LASORIGINE Pengalaman min 1 thn, bidang dekorasi floral Bekerja 6 hari seminggu dari jam 08.00-18.00 Pria wanita 17-25thn, sehat secara jasmani & rohani Melayani customer dengan sopan, cepat; & jelas Memiliki kreativitas & ketelitian tinggi dalam merangkai bunga Diutamakan yang bisa mengendarai motor Mulai Dari: Rp2,soo,ooo/Bulan Daftar Ke Lowongan Dengan Membuka Link Ini: bit.lyllasorigineflorist","0,00","0,25","0,00","0,00","0,00","0,05","0,30",Not Fraud
